incident_num,offense,date,street,lat,long,district,shooting,weekday,hour
192096732,ASSAULT - SIMPLE,2019-11-30,COMMONWEALTH AVE,42.3474058753817,-71.1353256611246,D14,0,Saturday,13
192095568,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2019-11-25,HANCOCK ST,42.3104339974624,-71.0613400976213,C11,0,Monday,7
192082176,ASSAULT - SIMPLE,2019-10-10,WHITFIELD ST,42.290046699267,-71.0733000396607,B3,0,Thursday,19
192087270,PROPERTY - LOST/ MISSING,2019-10-20,PORTLAND ST,42.3618385665647,-71.0597648909416,A1,0,Sunday,2
192103388,LARCENY SHOPLIFTING,2019-12-24,HARRISON AVE,42.3340182895851,-71.0763812393086,D4,0,Tuesday,13
192088887,LARCENY THEFT OF BICYCLE,2019-10-25,OLD COLONY AVE,42.3313299428151,-71.0529383700799,C6,0,Friday,0
192089436,VANDALISM,2019-11-02,BATTERY WHRF,42.3669036871671,-71.05071085073,A1,0,Saturday,0
192092206,SICK ASSIST - DRUG RELATED ILLNESS,2019-11-14,MASSACHUSETTS AVE,42.3255380074719,-71.0657959190108,C6,0,Thursday,10
192102230,TOWED MOTOR VEHICLE,2019-12-20,OLDFIELDS RD,42.3082160419126,-71.0799783472781,B2,0,Friday,7
192079902,M/V ACCIDENT - PERSONAL INJURY,2019-10-03,MASSACHUSETTS AVE,42.324118374264,-71.0646132103913,C6,0,Thursday,10
192088160,PROPERTY - LOST/ MISSING,2019-10-31,MASSACHUSETTS AVE,42.3395419898301,-71.0694087696754,D4,0,Thursday,9
192084426,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,2019-10-18,ELWYN RD,42.2953923961353,-71.0741991319626,B3,0,Friday,15
192080865,LARCENY SHOPLIFTING,2019-10-05,NEWBURY ST,42.3499973272539,-71.0810344032756,D4,0,Saturday,20
192100398,LARCENY SHOPLIFTING,2019-12-13,WASHINGTON ST,42.355123390368,-71.0608797985164,A1,0,Friday,16
192088405,M/V ACCIDENT - PROPERTY DAMAGE,2019-11-01,"BENNINGTON ST & WALLEY ST
EAST BOSTON  MA 02128
UN",42.3884290230839,-71.0004140232007,A7,0,Friday,0
192098292,LARCENY ALL OTHERS,2019-12-05,ASHFORD ST,42.3543186212372,-71.1290167400705,D14,0,Thursday,16
192088999,MISSING PERSON - NOT REPORTED - LOCATED,2019-11-02,PARKER ST,42.35866,-71.05674,E13,0,Saturday,21
192091907,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-11-12,"1165 BLUE HILL AVE
DORCHESTER  MA 02126
UNITED STA",42.2848257658049,-71.091373689388,B3,0,Tuesday,16
192096487,VERBAL DISPUTE,2019-11-29,WHITMAN ST,42.287017377352,-71.0770645269071,B3,0,Friday,13
192091127,SUICIDE / SUICIDE ATTEMPT,2019-11-10,W BROADWAY,42.3412875043904,-71.054679326494,C6,0,Sunday,11
192103421,PROPERTY - LOST/ MISSING,2019-12-24,ATLANTIC AVE,42.3618385665647,-71.0597648909416,A1,0,Tuesday,16
192083245,INVESTIGATE PROPERTY,2019-10-14,HYDE PARK AVE,42.2562159204022,-71.1240194732902,E18,0,Monday,16
192086359,FIRE REPORT,2019-10-24,LEXINGTON ST,42.3798758859433,-71.0317180878969,A7,0,Thursday,22
192092558,M/V ACCIDENT - PROPERTY DAMAGE,2019-11-12,COMMONWEALTH TER,42.3466510439132,-71.1397674514603,D14,0,Tuesday,12
192081375,LARCENY THEFT FROM BUILDING,2019-10-08,GENEVA AVE,42.2997968951833,-71.0653345722669,C11,0,Tuesday,9
192083268,ASSAULT - AGGRAVATED,2019-10-14,CAUSEWAY ST,42.3653747964205,-71.0615416148164,A1,0,Monday,19
192095682,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),2019-11-26,"MASSACHUSETTS AVE & POMPEII ST
BOSTON  MA 02119
UN",42.3300720358305,-71.0696260362281,B2,0,Tuesday,0
192079091,SICK ASSIST,2019-09-30,WARREN AVE,42.3445391122313,-71.0735877000682,D4,0,Monday,15
192080529,TOWED MOTOR VEHICLE,2019-10-05,GREEN ST,42.3118576558757,-71.1102395231745,E13,0,Saturday,8
192095405,LARCENY THEFT FROM MV - NON-ACCESSORY,2019-11-15,BOSTON ST,42.3412875043904,-71.054679326494,C6,0,Friday,19
192085043,ASSAULT - AGGRAVATED,2019-10-20,JAMES ONEILL ST,42.35866,-71.05674,C6,0,Sunday,19
192102419,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-12-20,WASHINGTON ST,42.3097185676727,-71.1042943178765,E13,0,Friday,16
192101642,AUTO THEFT,2019-12-17,RICHMOND ST,42.275140747615,-71.0629075055247,C11,0,Tuesday,18
192087852,PROPERTY - LOST/ MISSING,2019-10-30,DORCHESTER AVE,42.299196944042,-71.0604697440107,C11,0,Wednesday,10
192086920,VANDALISM,2019-10-26,"40 NEW SUDBURY ST
BOSTON  MA 02114
UNITED STATES",42.3618385665647,-71.0597648909416,A1,0,Saturday,19
192085719,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-10-22,"WASHINGTON ST & LAGRANGE ST
WEST ROXBURY  MA 02136",42.272824999351,-71.1436889830301,E18,0,Tuesday,21
192101305,ASSAULT - AGGRAVATED,2019-12-16,"MORTON ST & HARVARD ST
MATTAPAN  MA 02124
UNITED S",42.2876720337442,-71.0938750560176,B3,0,Monday,19
192096127,VERBAL DISPUTE,2019-11-27,HYDE PARK AVE,42.2554687680057,-71.1241795941938,E18,0,Wednesday,18
192080197,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-10-03,FULLER ST,42.3618385665647,-71.0597648909416,B3,0,Thursday,20
192084706,PROPERTY - LOST/ MISSING,2019-10-18,WASHINGTON ST,42.352134758541,-71.0626675690364,A1,0,Friday,20
202017990,FRAUD - IMPERSONATION,2019-10-05,ASTORIA ST,42.35866,-71.05674,B3,0,Saturday,12
192088559,ASSAULT - SIMPLE,2019-10-31,TALBOT AVE,42.2933828279884,-71.0827762495919,B3,0,Thursday,12
192097765,ASSAULT - AGGRAVATED,2019-12-04,KINGSTON ST,42.3537058446906,-71.0589858689966,A1,0,Wednesday,16
192080228,SICK ASSIST,2019-10-04,SUMMER ST,42.2608960595746,-71.1248867225868,E18,0,Friday,9
192100041,VIOLATION - RESTRAINING ORDER (NO ARREST),2019-12-12,DIMOCK ST,42.3194977919363,-71.0970735175351,B2,0,Thursday,14
192085867,TOWED MOTOR VEHICLE,2019-10-23,SYDNEY ST,42.315308407503,-71.0525400155106,C11,0,Wednesday,11
192091142,FRAUD - FALSE PRETENSE / SCHEME,2019-11-05,SAFFORD ST,42.2562159204022,-71.1240194732902,E18,0,Tuesday,16
192105059,LICENSE PREMISE VIOLATION,2019-12-31,BOSTON ST,42.3278273709395,-71.0580001626506,C6,0,Tuesday,19
192080889,LARCENY ALL OTHERS,2019-10-05,BARTLETT ST,42.3286628355561,-71.0856340118355,B2,0,Saturday,20
192099660,EXTORTION OR BLACKMAIL,2019-12-11,FRANKLIN ST,42.3618385665647,-71.0597648909416,A1,0,Wednesday,0
192084551,SICK ASSIST,2019-10-18,DYER ST,42.2830017748184,-71.0796648651864,B3,0,Friday,21
192084469,THREATS TO DO BODILY HARM,2019-10-18,BISMARCK ST,42.2562159204022,-71.1240194732902,E18,0,Friday,17
192081809,SICK ASSIST,2019-10-09,D ST,42.3379426130514,-71.0518409319314,C6,0,Wednesday,14
192101828,M/V - LEAVING SCENE - PERSONAL INJURY,2019-12-18,DUDLEY ST,42.3283226345648,-71.0786109065145,B2,0,Wednesday,17
192084082,M/V ACCIDENT - PROPERTY DAMAGE,2019-10-17,"PARKER ST & WARD ST
ROXBURY  MA 02120
UNITED STATE",42.3347799615958,-71.0950289744341,B2,0,Thursday,13
192102896,M/V - LEAVING SCENE - PERSONAL INJURY,2019-12-22,"BEACON ST & MASSACHUSETTS AVE
BOSTON  MA 02115
UNI",42.3508419603356,-71.0894890092826,D4,0,Sunday,16
192093820,SUDDEN DEATH,2019-11-19,ORIENT AVE,42.3903532314112,-71.0051911031885,A7,0,Tuesday,19
192101977,THREATS TO DO BODILY HARM,2019-12-12,GOLD ST,42.3412875043904,-71.054679326494,C6,0,Thursday,9
192092212,LARCENY THEFT OF MV PARTS & ACCESSORIES,2019-11-13,SCHUYLER ST,42.3286628355561,-71.0856340118355,B2,0,Wednesday,19
192102669,LARCENY SHOPLIFTING,2019-12-21,W BROADWAY,42.3361119955234,-71.0466543422337,C6,0,Saturday,17
192084183,ASSAULT - AGGRAVATED,2019-10-17,WASHINGTON ST,42.3527294742853,-71.0625629084842,A1,0,Thursday,18
192104110,INVESTIGATE PERSON,2019-12-27,CENTRE ST,42.2870935525911,-71.1482212837716,E5,0,Friday,18
192087846,SICK/INJURED/MEDICAL - PERSON,2019-10-30,WALNUT AVE,42.3128605985453,-71.0957277992606,E13,0,Wednesday,10
192081674,TOWED MOTOR VEHICLE,2019-10-09,COMMONWEALTH AVE,42.3490073924895,-71.1386010757363,D14,0,Wednesday,8
192080069,INVESTIGATE PROPERTY,2019-10-03,"RIVER ST & TILESTON ST
HYDE PARK  MA 02126
UNITED ",42.2635729546167,-71.1052870227928,E18,1,Thursday,19
192080642,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,2019-10-05,ALBANY ST,42.3324189585353,-71.075013150159,D4,0,Saturday,17
192090920,PROPERTY - FOUND,2019-11-09,WADSWORTH ST,42.3549612641386,-71.1254117685849,D14,0,Saturday,14
192092322,PROPERTY - LOST/ MISSING,2019-11-14,MASSACHUSETTS AVE,42.3412875043904,-71.054679326494,C6,0,Thursday,16
192087259,PROPERTY - LOST/ MISSING,2019-10-18,MEDFORD ST,42.3804820701964,-71.060877252343,A15,0,Friday,7
192082351,SICK ASSIST,2019-10-11,ELM HILL AVE,42.308017338561,-71.0887071224182,B2,0,Friday,12
192085440,BURGLARY - RESIDENTIAL,2019-10-21,LONG AVE,42.3495002172923,-71.1358512179157,D14,0,Monday,20
192101047,LARCENY THEFT FROM BUILDING,2019-12-16,CAUSEWAY ST,42.3643312555102,-71.0631931753533,A1,0,Monday,2
192095015,ASSAULT - AGGRAVATED,2019-11-23,LATTIMORE CT,42.3354339401941,-71.080767382805,D4,0,Saturday,23
192079784,M/V ACCIDENT - PROPERTY DAMAGE,2019-10-02,SAVIN HILL AVE,42.311813341447,-71.0470155704495,C11,0,Wednesday,19
192079138,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-09-30,WASHINGTON ST,42.2913161278971,-71.0717029279606,C11,0,Monday,15
192081562,ASSAULT - AGGRAVATED,2019-10-08,WOOLSON ST,42.2848257658049,-71.091373689388,B3,0,Tuesday,7
192089881,M/V ACCIDENT - PROPERTY DAMAGE,2019-11-06,POPLAR ST,42.2722547311445,-71.1316714524797,E18,0,Wednesday,1
192097236,VANDALISM,2019-12-02,AUSTIN ST,42.3750715832721,-71.0651749725761,A15,0,Monday,14
192086110,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,2019-10-24,VALENCIA RD,42.2562159204022,-71.1240194732902,E18,0,Thursday,1
192094958,INVESTIGATE PERSON,2019-11-23,DORCHESTER AVE,42.285260240741,-71.0644406318784,C11,0,Saturday,19
192079607,SICK ASSIST,2019-10-02,HARRISON AVE,42.3358173309073,-71.0740438253707,D4,0,Wednesday,9
192098237,SICK/INJURED/MEDICAL - PERSON,2019-12-06,MONSIGNOR ALBERT A. JACOBBE RD,42.3685680186152,-71.0412170808537,A7,0,Friday,10
192099579,ROBBERY,2019-12-10,DORCHESTER AVE,42.2899037115926,-71.0631464185594,C11,0,Tuesday,22
192097625,SICK/INJURED/MEDICAL - PERSON,2019-12-04,MOUNT PLEASANT AVE,42.3249130699933,-71.0767716966819,B2,0,Wednesday,10
192079670,LANDLORD - TENANT,2019-10-02,HYDE PARK AVE,42.2738094185668,-71.1199603521482,E18,0,Wednesday,13
192097930,TOWED MOTOR VEHICLE,2019-12-05,ABBOT ST,42.2968616236314,-71.0858418295072,B3,0,Thursday,10
192103568,SICK/INJURED/MEDICAL - PERSON,2019-12-25,PETREL ST,42.2727937442238,-71.1508503766641,E5,0,Wednesday,8
192081607,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-10-08,BLUE HILL AVE,42.2848257658049,-71.091373689388,B3,0,Tuesday,18
192085483,THREATS TO DO BODILY HARM,2019-10-22,"2400 WASHINGTON ST
ROXBURY  MA 02119
UNITED STATES",42.3286628355561,-71.0856340118355,B2,0,Tuesday,9
192086071,SICK ASSIST,2019-10-24,WALDECK ST,42.2988196804756,-71.0657008368923,C11,0,Thursday,0
192083142,TOWED MOTOR VEHICLE,2019-10-14,GARDEN ST,42.3605100920842,-71.066924534285,A1,0,Monday,12
192092429,INVESTIGATE PERSON,2019-11-15,PING ON ST,42.3520573998094,-71.0600724073935,A1,0,Friday,0
192084421,FORGERY / COUNTERFEITING,2019-10-18,"SUDBURY ST & CROSS ST
BOSTON  MA 02113
UNITED STAT",42.3631759581362,-71.0569390348112,A1,0,Friday,14
192092741,MISSING PERSON - LOCATED,2019-11-15,GAYLORD ST,42.2766150070515,-71.0802983117181,B3,0,Friday,22
192097536,INVESTIGATE PERSON,2019-12-03,HAMILTON ST,42.2360480855329,-71.1313129992775,E18,0,Tuesday,20
192093246,AUTO THEFT,2019-11-17,HILLSIDE ST,42.3286628355561,-71.0856340118355,B2,0,Sunday,23
192085164,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-10-20,"1249 HYDE PARK AVE
HYDE PARK  MA 02136
UNITED STAT",42.2562159204022,-71.1240194732902,E18,0,Sunday,1
192089974,ASSAULT - SIMPLE,2019-11-06,WESTLAND AVE,42.343764582134,-71.0886686541407,D4,0,Wednesday,11
192096465,LANDLORD - TENANT,2019-11-29,FOREST ST,42.3268188290325,-71.0777911210492,B2,0,Friday,12
192091768,SICK ASSIST,2019-11-12,MERRIMAC ST,42.3635737550606,-71.0616958223527,A1,0,Tuesday,16
192087212,HARASSMENT/ CRIMINAL HARASSMENT,2019-10-28,GEORGETOWNE DR,42.255631989227,-71.1433919512933,E5,0,Monday,9
192092132,SICK/INJURED/MEDICAL - PERSON,2019-11-13,RUTHERFORD AVE,42.3796642246063,-71.0710590209474,A15,0,Wednesday,22
192084239,LARCENY THEFT FROM MV - NON-ACCESSORY,2019-10-17,STUART ST,42.3618385665647,-71.0597648909416,A1,0,Thursday,22
192094617,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-11-21,DEWEY ST,42.2975553295965,-71.0597091024257,B2,0,Thursday,20
192093241,SICK/INJURED/MEDICAL - PERSON,2019-11-17,"WESTVILLE ST & LOUIS D BROWN WAY
DORCHESTER  MA 02",42.3005539792691,-71.0691769877226,C11,0,Sunday,23
192983730,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),2019-10-16,"MT IDA RD & BOWDOIN ST
BOSTON  MA 02122
UNITED STA",42.3073200046477,-71.0658510245481,C11,0,Wednesday,11
192101848,INVESTIGATE PERSON,2019-12-09,FIDELIS WAY,42.3490560003051,-71.1504984997502,D14,0,Monday,15
192086180,PROPERTY - FOUND,2019-10-23,BOYLSTON ST,42.3493247128501,-71.0801480124617,D4,0,Wednesday,19
192085820,TOWED MOTOR VEHICLE,2019-10-23,HENSHAW ST,42.3495679945537,-71.1500204526583,D14,0,Wednesday,10
192081028,ASSAULT - SIMPLE,2019-10-04,CENTRE ST,42.3181718068542,-71.1125783188415,E13,0,Friday,16
192079913,ASSAULT - AGGRAVATED,2019-10-03,ROXTON ST,42.2982548831691,-71.0804186137748,B3,0,Thursday,10
192085107,INVESTIGATE PROPERTY,2019-10-21,"MOUNT IDA RD & BENTHAM RD
DORCHESTER  MA 02122
UNI",42.3034250331756,-71.0631190403215,C11,1,Monday,4
192091093,INVESTIGATE PROPERTY,2019-11-10,NORFOLK ST,42.2836343366883,-71.0828132004679,B3,0,Sunday,8
192082277,VANDALISM,2019-10-11,BROOKFORD ST,42.3181323328717,-71.0747060545468,B2,0,Friday,2
192097935,PROPERTY - LOST/ MISSING,2019-11-28,HARRISON AVE,42.3286628355561,-71.0856340118355,D4,0,Thursday,0
192080205,LARCENY THEFT FROM MV - NON-ACCESSORY,2019-10-04,ROCKWELL ST,42.2833906934412,-71.0738862780023,B3,0,Friday,3
192097059,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-12-01,DALE ST,42.2722108199181,-71.1244143709875,B2,0,Sunday,19
192093367,TRESPASSING,2019-11-18,COLUMBIA RD,42.303916111602,-71.0825961786621,B3,0,Monday,12
192090839,LARCENY SHOPLIFTING,2019-11-09,BROOKLINE AVE,42.3451827959876,-71.1006693235942,D4,0,Saturday,9
192092195,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-11-11,HEATH ST,42.326654713686,-71.1067959566186,E13,0,Monday,23
192086801,SICK ASSIST,2019-10-26,WHITE ST,42.3805170820245,-71.0327574284517,A7,0,Saturday,12
192085053,ROBBERY,2019-10-19,"40 GIBSON ST
DORCHESTER  MA 02122
UNITED STATES",42.2975553295965,-71.0597091024257,B3,0,Saturday,22
192097451,LARCENY THEFT FROM BUILDING,2019-12-03,WASHINGTON ST,42.2870935525911,-71.1482212837716,E5,0,Tuesday,9
192080709,LARCENY THEFT FROM BUILDING,2019-10-05,SUMMER ST,42.2975553295965,-71.0597091024257,A15,0,Saturday,17
192083762,AUTO THEFT - MOTORCYCLE / SCOOTER,2019-10-16,"40 NEW SUDBURY ST
BOSTON  MA 02114
UNITED STATES",42.3618385665647,-71.0597648909416,A1,0,Wednesday,13
192096917,INVESTIGATE PERSON,2019-12-01,MONTCALM AVE,42.35866,-71.05674,D14,0,Sunday,9
192094475,THREATS TO DO BODILY HARM,2019-11-21,HEATH ST,42.3263883223606,-71.1018175125314,E13,0,Thursday,23
192103661,LARCENY SHOPLIFTING,2019-12-25,CHARLES ST,42.360644695548,-71.0708619201114,A1,0,Wednesday,20
192095942,LARCENY THEFT FROM MV - NON-ACCESSORY,2019-11-26,SPEEDWELL ST,42.2975553295965,-71.0597091024257,C11,0,Tuesday,22
192100248,DEATH INVESTIGATION,2019-12-13,ELECTRIC AVE,42.3572398520667,-71.1557187180811,D14,0,Friday,10
192087831,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),2019-10-30,COURT SQUARE,42.35866,-71.05674,A1,0,Wednesday,9
192087112,INVESTIGATE PROPERTY,2019-10-27,SAINT RICHARD ST,42.323189737203,-71.083563886731,B2,1,Sunday,19
192093671,DANGEROUS OR HAZARDOUS CONDITION,2019-11-19,NEW SUDBURY ST,42.3618385665647,-71.0597648909416,A1,0,Tuesday,12
192096971,INVESTIGATE PERSON,2019-12-01,JEWETT ST,42.2857091432097,-71.1173003884646,E18,0,Sunday,12
192090650,THREATS TO DO BODILY HARM,2019-11-07,MILK ST,42.3567408933664,-71.0579465388862,A1,0,Thursday,12
192093970,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,2019-11-20,HARRY AGGANIS WAY,42.352947754472,-71.1182208354505,D14,0,Wednesday,11
192078718,THREATS TO DO BODILY HARM,2019-09-29,GIBSON ST,42.2975553295965,-71.0597091024257,C11,0,Sunday,13
192089530,SICK/INJURED/MEDICAL - PERSON,2019-11-04,TREMONT ST,42.3563753054631,-71.0621351296301,A1,0,Monday,0
202004604,VAL - VIOLATION OF AUTO LAW,2019-11-21,"GARDNER ST & ALCORN ST
BRIGHTON  MA 02215
UNITED S",42.3531259692518,-71.1229770427327,D14,0,Thursday,14
192094590,PROPERTY - FOUND,2019-11-22,AMBROSE ST,42.3299577918555,-71.0780271128449,B2,0,Friday,9
192091747,LARCENY SHOPLIFTING,2019-11-12,BOYLSTON ST,42.3509590879459,-71.0741278007508,D4,0,Tuesday,16
192087154,PROPERTY - FOUND,2019-10-28,MALDEN ST,42.3396595882149,-71.0670061829854,D4,0,Monday,1
192086517,LARCENY ALL OTHERS,2019-10-25,W NEWTON ST,42.3422588754264,-71.077496960584,D4,0,Friday,0
192078886,HARASSMENT/ CRIMINAL HARASSMENT,2019-09-30,SAVIN ST,42.3171900399851,-71.0816726707919,B2,0,Monday,2
192086471,TOWED MOTOR VEHICLE,2019-10-25,BOWDOIN ST,42.3603817251712,-71.0628576848235,A1,0,Friday,9
192088121,BURGLARY - COMMERICAL,2019-10-30,COLUMBUS AVE,42.3418610006554,-71.0800850012601,D4,0,Wednesday,4
192084186,AUTO THEFT - MOTORCYCLE / SCOOTER,2019-10-17,PIERCE ST,42.259517977062,-71.1189330127587,E18,0,Thursday,19
192098223,FORGERY / COUNTERFEITING,2019-10-12,HEATH ST,42.3286628355561,-71.0856340118355,E13,0,Saturday,0
192102222,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-12-20,WEST ST,42.2562159204022,-71.1240194732902,E18,0,Friday,8
192085032,SICK/INJURED/MEDICAL - POLICE,2019-10-20,TAMWORTH ST,42.3618385665647,-71.0597648909416,A1,0,Sunday,17
192082372,FORGERY / COUNTERFEITING,2019-10-11,BLUE HILL AVENUE,42.35866,-71.05674,B2,0,Friday,13
192079011,M/V ACCIDENT - PERSONAL INJURY,2019-09-30,"TOPEKA ST & SOUTHAMPTON ST
ROXBURY  MA 02118
UNITE",42.3316820082471,-71.0679869933641,C6,0,Monday,12
192084663,LARCENY THEFT FROM BUILDING,2019-10-18,BOYLSTON ST,42.348623815555,-71.0827763708641,D4,0,Friday,17
192090631,LARCENY THEFT FROM MV - NON-ACCESSORY,2019-11-07,DWINELL ST,42.2893661863191,-71.1638099999679,E5,0,Thursday,22
192104047,THREATS TO DO BODILY HARM,2019-12-27,VINE ST,42.3766316681323,-71.0559319549787,A15,0,Friday,14
192101201,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,2019-12-16,GIBSON ST,42.2975553295965,-71.0597091024257,C11,0,Monday,15
192099796,INVESTIGATE PROPERTY,2019-12-11,GREENWICH ST,42.3358231691471,-71.084069498816,D4,0,Wednesday,18
192093230,ASSAULT - AGGRAVATED,2019-11-17,AMERICAN LEGION HWY,42.2753131149712,-71.1158779769403,E18,0,Sunday,20
192098302,MISSING PERSON - LOCATED,2019-12-05,LOTHROP ST,42.3490560003051,-71.1504984997502,D14,0,Thursday,17
192094710,INVESTIGATE PROPERTY,2019-11-22,OLD IRONSIDES WAY,42.3802047474877,-71.0574140035205,A15,0,Friday,18
192088660,LARCENY SHOPLIFTING,2019-11-01,WASHINGTON ST,42.352134758541,-71.0626675690364,A1,0,Friday,16
192084152,BURGLARY - COMMERICAL,2019-10-17,CANAL ST,42.363945088608,-71.0594284135161,A1,0,Thursday,17
192104004,VAL - VIOLATION OF AUTO LAW,2019-12-27,MORA ST,42.2820819767197,-71.0736487451565,B3,0,Friday,11
192104720,BURGLARY - COMMERICAL,2019-12-30,WASHINGTON ST,42.3133000749363,-71.1007599816855,E13,0,Monday,12
192097253,M/V - LEAVING SCENE - PROPERTY DAMAGE,2019-12-01,RANGELEY ST,42.2975553295965,-71.0597091024257,C11,0,Sunday,23
192100001,LARCENY SHOPLIFTING,2019-12-07,NEWBURY ST,42.3499973272539,-71.0810344032756,D4,0,Saturday,18
192098254,THREATS TO DO BODILY HARM,2019-12-05,CUMMINS HWY,42.2834271633959,-71.1242263526082,E5,0,Thursday,9
192086260,THREATS TO DO BODILY HARM,2019-10-23,STANDARD ST,42.2766150070515,-71.0802983117181,B3,0,Wednesday,16
190363732,INVESTIGATE PERSON,2019-12-19,WASHINGTON ST,42.3286628355561,-71.0856340118355,B2,0,Thursday,12
192079604,INVESTIGATE PERSON,2019-10-02,WASHINGTON ST,42.3064928298065,-71.0818067682928,B2,0,Wednesday,9
192083619,SICK ASSIST - DRUG RELATED ILLNESS,2019-10-15,RIVER ST,42.2613357999635,-71.1123332459312,E18,0,Tuesday,21
192081914,SICK ASSIST,2019-10-09,WALLINGFORD RD,42.3413494568494,-71.1512279488529,D14,0,Wednesday,20
192103644,VANDALISM,2019-12-25,CLARKSON ST,42.2975553295965,-71.0597091024257,C11,0,Wednesday,16
192082236,ROBBERY,2019-10-11,SACHEM ST,42.3308682408092,-71.107899466065,B2,0,Friday,0
192091898,INVESTIGATE PERSON,2019-11-13,JERSEY ST,42.3424189941327,-71.0967830630652,D4,0,Wednesday,7
192088332,ASSAULT - SIMPLE,2019-10-31,SHAWMUT AVE,42.3354339401941,-71.080767382805,D4,0,Thursday,20
192086939,FRAUD - FALSE PRETENSE / SCHEME,2019-10-23,WEDGEMERE RD,42.2717307347457,-71.1606817705666,E5,0,Wednesday,10
192092876,LARCENY THEFT FROM MV - NON-ACCESSORY,2019-11-15,MARTIN LUTHER KING JR BLVD,42.3184722623056,-71.084092886743,B2,0,Friday,22
